location;didok;geschaeft;kategorie;ebene;bahnhof;offen;url;email;tel;beschreibung;payment_accepted;geo
https://lod.opentransportdata.swiss/place/8504300/geo-press-and-books-8650;http://lod.opentransportdata.swiss/didok/8504300;Press & Books;Bücher / Papeterie / Bilder;Stadtebene;Biel/Bienne;Mo-So 05:00-22:00;http://www.pressbooks.ch/;info@pressbooks.ch;+41 32 322 12 21;;;POINT(7.2427620321963415 47.13302351967084)
https://lod.opentransportdata.swiss/place/8504300/geo-western-union-4aaf;http://lod.opentransportdata.swiss/didok/8504300;Western Union;SBB Services;Stadtebene;Biel/Bienne;So 09:00-19:00;;;;;;POINT(7.243288948469261 47.13281140624026)
https://lod.opentransportdata.swiss/place/8504300/geo-dhl-pickpost-fc85;http://lod.opentransportdata.swiss/didok/8504300;DHL / PickPost;SBB Services;Stadtebene;Biel/Bienne;Mo-Fr 06:30-20:00;;;;;;POINT(7.243253573359871 47.132810004442945)
https://lod.opentransportdata.swiss/place/8505000/geo-laederach-chocolatier-suisse-045d;http://lod.opentransportdata.swiss/didok/8505000;Läderach Chocolatier Suisse;Lebensmittel / Getränke;Untergeschoss;Luzern;Mo-Fr 09:00-21:00;http://www.laederach.ch/;;+41 41 210 21 70;;;POINT(8.310860387235795 47.050488809008634)
https://lod.opentransportdata.swiss/place/8505000/geo-laederach-chocolatier-suisse-045d;http://lod.opentransportdata.swiss/didok/8505000;Läderach Chocolatier Suisse;Lebensmittel / Getränke;Untergeschoss;Luzern;Sa 09:00-20:00;http://www.laederach.ch/;;+41 41 210 21 70;;;POINT(8.310860387235795 47.050488809008634)
https://lod.opentransportdata.swiss/place/8505000/geo-laederach-chocolatier-suisse-045d;http://lod.opentransportdata.swiss/didok/8505000;Läderach Chocolatier Suisse;Lebensmittel / Getränke;Untergeschoss;Luzern;So 10:00-20:00;http://www.laederach.ch/;;+41 41 210 21 70;;;POINT(8.310860387235795 47.050488809008634)
https://lod.opentransportdata.swiss/place/8505000/geo-chicoree-0df7;http://lod.opentransportdata.swiss/didok/8505000;Chicorée;Bekleidung;Untergeschoss;Luzern;So 10:00-20:00;http://www.chicoree.ch/;;+41 41 211 13 66;;;POINT(8.309888626359504 47.05050667107746)
https://lod.opentransportdata.swiss/place/8505000/geo-k-kiosk-cbcf;http://lod.opentransportdata.swiss/didok/8505000;K Kiosk;Kioske / Tabakwaren;Stadtebene;Luzern;So 06:00-00:00;http://www.kkiosk.ch/;info@kiosk.ch;+41 41 210 29 15;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";American Express, Euro, Halbtax mit Visa, Maestro, MasterCard, PostFinance;POINT(8.31027757170505 47.050256087635184)
https://lod.opentransportdata.swiss/place/8505000/geo-k-kiosk-cbcf;http://lod.opentransportdata.swiss/didok/8505000;K Kiosk;Kioske / Tabakwaren;Stadtebene;Luzern;Mo-Do 05:15-00:00;http://www.kkiosk.ch/;info@kiosk.ch;+41 41 210 29 15;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";American Express, Euro, Halbtax mit Visa, Maestro, MasterCard, PostFinance;POINT(8.31027757170505 47.050256087635184)
https://lod.opentransportdata.swiss/place/8505000/geo-extrawurst-47a6;http://lod.opentransportdata.swiss/didok/8505000;Extrawurscht;Restaurants / Take-Away;Untergeschoss;Luzern;Mo-So 10:00-22:00;;;;;Halbtax mit Visa, Maestro, MasterCard;POINT(8.310748689918864 47.05048081116044)
https://lod.opentransportdata.swiss/place/8505000/geo-gepaeckaufgabe-ea8e;http://lod.opentransportdata.swiss/didok/8505000;Gepäck;SBB Services;1. Obergeschoss;Luzern;Mo-So 08:00-19:00;;;;;;POINT(8.3109305906148 47.050140991842675)
https://lod.opentransportdata.swiss/place/8505000/geo-tibits-restaurant-7a5a;http://lod.opentransportdata.swiss/didok/8505000;Tibits Restaurant;Restaurants / Take-Away;1. Obergeschoss;Luzern;Fr-Sa 06:30-00:00;http://www.tibits.ch;info@tibits.ch;+41 41 226 18 88;;;POINT(8.309974050216852 47.050066155187885)
https://lod.opentransportdata.swiss/place/8505000/geo-burger-king-1749;http://lod.opentransportdata.swiss/didok/8505000;Burger King;Restaurants / Take-Away;Stadtebene;Luzern;Do 09:00-01:00;https://de.burger-king.ch;;+41 41 210 15 08;;American Express, Dollar, Euro, Geschenkkarte Bahnhof, Halbtax mit Visa, JCB, Lunch-Checks, Maestro, MasterCard, PostFinance, Twint, Unionpay;POINT(8.309531832040243 47.04985557275709)
https://lod.opentransportdata.swiss/place/8505000/geo-migros-40e2;http://lod.opentransportdata.swiss/didok/8505000;Migros;Lebensmittel / Getränke;Untergeschoss;Luzern;So 07:00-22:00;http://www.migros.ch;;+41 41 220 19 83;;;POINT(8.309276850255277 47.05075281353656)
https://lod.opentransportdata.swiss/place/8505000/geo-marionnaud-parfumeries-5b7a;http://lod.opentransportdata.swiss/didok/8505000;Marionnaud Parfumeries;Gesundheit / Körperpflege;Untergeschoss;Luzern;So 10:00-20:00;http://www.marionnaud.ch/;;+41 41 211 14 80;;;POINT(8.310647869311966 47.05012126736094)
https://lod.opentransportdata.swiss/place/8505000/geo-praxis-am-bahnhof-luzern-10eb;http://lod.opentransportdata.swiss/didok/8505000;Praxis am Bahnhof Luzern;Gesundheit / Körperpflege;3. Obergeschoss;Luzern;Mo 07:00-20:00;http://www.medcenter.ch/herzlich-willkommen-bahnhof;luzern@praxis.medcenter.ch;+41 41 203 33 33;;;POINT(8.310922048866642 47.05013391690183)
https://lod.opentransportdata.swiss/place/8505000/geo-claires-ffb3;http://lod.opentransportdata.swiss/didok/8505000;Claire's;Schmuck / Uhren / Optik;Untergeschoss;Luzern;Mo-Fr 09:00-21:00;http://www.claires.com;;+41 41 210 26 21;;;POINT(8.309202660569824 47.050176621345386)
https://lod.opentransportdata.swiss/place/8505000/geo-kofler-df50;http://lod.opentransportdata.swiss/didok/8505000;Kofler;Bekleidung;Untergeschoss;Luzern;Mo-Fr 09:00-21:00;http://www.kofler.ch/;info@kofler.ch;+41 41 317 27 27;;;POINT(8.309557298007732 47.05050986083644)
https://lod.opentransportdata.swiss/place/8505000/geo-confiserie-bachmann-4316;http://lod.opentransportdata.swiss/didok/8505000;Confiserie Bachmann;Lebensmittel / Getränke;Stadtebene;Luzern;So 06:30-20:00;http://www.confiserie.ch/;bachmann@confiserie.ch;+41 41 211 33 28;;;POINT(8.309531768308744 47.050094855042495)
https://lod.opentransportdata.swiss/place/8505000/geo-baeckerei-hug-a5b1;http://lod.opentransportdata.swiss/didok/8505000;Bäckerei Hug;Restaurants / Take-Away;Stadtebene;Luzern;Mo-Fr 05:30-21:00;http://www.baeckerei-hug.ch;;;;;POINT(8.311096422773506 47.04990368064261)
https://lod.opentransportdata.swiss/place/8505000/geo-lederschmid-a445;http://lod.opentransportdata.swiss/didok/8505000;Lederschmid;Schuhe / Reiseartikel / Lederwaren;Untergeschoss;Luzern;Mo-Fr 09:00-21:00;https://www.lederschmid.com;;+41 41 500 53 04;;;POINT(8.309357466465459 47.05054567502778)
https://lod.opentransportdata.swiss/place/8505000/geo-calida-30b6;http://lod.opentransportdata.swiss/didok/8505000;Calida;Bekleidung;Untergeschoss;Luzern;Mo-Fr 09:00-21:00;https://www.calida.com/;store.luzern_sbb@calida.com;+41 41 210 01 48;;;POINT(8.310387046404818 47.05010705570469)
https://lod.opentransportdata.swiss/place/8505000/geo-tuk-thai-urban-kitchen-8c4d;http://lod.opentransportdata.swiss/didok/8505000;TUK - Thai Urban Kitchen;Restaurants / Take-Away;Untergeschoss;Luzern;Mo-So 10:00-22:00;;;;;American Express, Euro, Halbtax mit Visa, Maestro, MasterCard, PostFinance;POINT(8.310640238693868 47.05046935982189)
https://lod.opentransportdata.swiss/place/8505000/geo-press-and-books-17d1;http://lod.opentransportdata.swiss/didok/8505000;Press & Books;Kioske / Tabakwaren;Untergeschoss;Luzern;So 06:30-23:00;http://www.pressbooks.ch/;info@pressbooks.ch;;;;POINT(8.30950890511175 47.050079718923094)
https://lod.opentransportdata.swiss/place/8505000/geo-press-and-books-17d1;http://lod.opentransportdata.swiss/didok/8505000;Press & Books;Bücher / Papeterie / Bilder;Untergeschoss;Luzern;Mo-Do 05:30-23:00;http://www.pressbooks.ch/;info@pressbooks.ch;;;;POINT(8.30950890511175 47.050079718923094)
https://lod.opentransportdata.swiss/place/8505000/geo-press-and-books-17d1;http://lod.opentransportdata.swiss/didok/8505000;Press & Books;Bücher / Papeterie / Bilder;Untergeschoss;Luzern;So 06:30-23:00;http://www.pressbooks.ch/;info@pressbooks.ch;;;;POINT(8.30950890511175 47.050079718923094)
https://lod.opentransportdata.swiss/place/8505000/geo-bahnhofshilfe-f99f;http://lod.opentransportdata.swiss/didok/8505000;Bahnhofhilfe;SBB Services;Stadtebene;Luzern;Mo-Fr 08:00-18:15;https://www.bahnhofhilfe.ch;;+41 79 5002600;;;POINT(8.309609563863441 47.049374345273556)
https://lod.opentransportdata.swiss/place/8505000/geo-mac-cosmetics-ed2c;http://lod.opentransportdata.swiss/didok/8505000;MAC Cosmetics;Gesundheit / Körperpflege;Untergeschoss;Luzern;Sa-So 10:00-20:00;http://www.maccosmetics.ch;;+41 41 210 37 10;;;POINT(8.309108454015563 47.0505589530355)
https://lod.opentransportdata.swiss/place/8505000/geo-hairstyle-fuechslin-8a24;http://lod.opentransportdata.swiss/didok/8505000;Hairstyle Füchslin;Dienstleistungen;Untergeschoss;Luzern;So 10:00-20:00;;;+41 41 210 22 41;;;POINT(8.311217215987105 47.05053894701717)
https://lod.opentransportdata.swiss/place/8505000/geo-k-kiosk-3a64;http://lod.opentransportdata.swiss/didok/8505000;K Kiosk;Kioske / Tabakwaren;Untergeschoss;Luzern;So 08:00-21:00;http://www.kkiosk.ch/;info@kiosk.ch;+41 41 210 26 60;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";;POINT(8.310364846307243 47.05028522429783)
https://lod.opentransportdata.swiss/place/8505000/geo-little-istanbul-adcc;http://lod.opentransportdata.swiss/didok/8505000;Little Istanbul;Restaurants / Take-Away;Untergeschoss;Luzern;Mo-So 10:00-22:00;http://www.little-istanbul.ch;eat@little-istanbul.ch;;;American Express, Euro, Halbtax mit Visa, Maestro, MasterCard, PostFinance;POINT(8.31045179307758 47.050455973540764)
https://lod.opentransportdata.swiss/place/8505000/geo-western-union-8b2c;http://lod.opentransportdata.swiss/didok/8505000;Western Union;SBB Services;1. Obergeschoss;Luzern;Mo-Fr 06:40-21:00;;;;;;POINT(8.310555388284161 47.05015089418214)
https://lod.opentransportdata.swiss/place/8505000/geo-mobilezone-2d8b;http://lod.opentransportdata.swiss/didok/8505000;Mobilezone;Elektronik / Foto / Musik;Untergeschoss;Luzern;Mo-Fr 09:00-21:00;https://www.mobilezone.ch/;info@mobilezone.ch;+41 41 544 54 79;;;POINT(8.310454891344149 47.05011103841485)
https://lod.opentransportdata.swiss/place/8505000/geo-mobilezone-2d8b;http://lod.opentransportdata.swiss/didok/8505000;Mobilezone;Elektronik / Foto / Musik;Untergeschoss;Luzern;So 10:00-20:00;https://www.mobilezone.ch/;info@mobilezone.ch;+41 41 544 54 79;;;POINT(8.310454891344149 47.05011103841485)
https://lod.opentransportdata.swiss/place/8505000/geo-brezelkoenig-176a;http://lod.opentransportdata.swiss/didok/8505000;Brezelkönig;Restaurants / Take-Away;Stadtebene;Luzern;Mo-Fr 05:00-00:00;http://www.brezelkoenig.ch/;info@brezelkoenig.ch;041 289 64 64;;American Express, Euro, Geschenkkarte Bahnhof, Halbtax mit Visa, Maestro, MasterCard, PostFinance, Unionpay;POINT(8.310270736624243 47.05029493423404)
https://lod.opentransportdata.swiss/place/8505000/geo-tourist-information-luzern-cf39;http://lod.opentransportdata.swiss/didok/8505000;Tourist Information Luzern;Dienstleistungen;Stadtebene;Luzern;Sa 09:00-19:00;http://www.luzern.org/;luzern@luzern.com;+41 41 2271718;;;POINT(8.309590897628635 47.049693272384005)
https://lod.opentransportdata.swiss/place/8505000/geo-tourist-information-luzern-cf39;http://lod.opentransportdata.swiss/didok/8505000;Tourist Information Luzern;Dienstleistungen;Stadtebene;Luzern;Sa 09:00-17:00;http://www.luzern.org/;luzern@luzern.com;+41 41 2271718;;;POINT(8.309590897628635 47.049693272384005)
https://lod.opentransportdata.swiss/place/8505000/geo-tourist-information-luzern-cf39;http://lod.opentransportdata.swiss/didok/8505000;Tourist Information Luzern;Dienstleistungen;Stadtebene;Luzern;Sa-So 09:00-17:00;http://www.luzern.org/;luzern@luzern.com;+41 41 2271718;;;POINT(8.309590897628635 47.049693272384005)
https://lod.opentransportdata.swiss/place/8505000/geo-tourist-information-luzern-cf39;http://lod.opentransportdata.swiss/didok/8505000;Tourist Information Luzern;Dienstleistungen;Stadtebene;Luzern;So 09:00-17:00;http://www.luzern.org/;luzern@luzern.com;+41 41 2271717;;;POINT(8.309590897628635 47.049693272384005)
https://lod.opentransportdata.swiss/place/8505000/geo-tourist-information-luzern-cf39;http://lod.opentransportdata.swiss/didok/8505000;Tourist Information Luzern;Dienstleistungen;Stadtebene;Luzern;So 09:00-17:00;http://www.luzern.org/;luzern@luzern.com;+41 41 2271718;;;POINT(8.309590897628635 47.049693272384005)
https://lod.opentransportdata.swiss/place/8505000/geo-pizza-pasta-panini-1988;http://lod.opentransportdata.swiss/didok/8505000;Pizza Pasta Panini;Restaurants / Take-Away;Untergeschoss;Luzern;Fr 06:15-23:00;http://www.confiserie.ch/bachmann/standorte/pizza-pasta-panini/;info@confiserie.ch;+41 41 210 33 51;;;POINT(8.309193680977199 47.0501194406751)
https://lod.opentransportdata.swiss/place/8505000/geo-joe-and-the-juice-6d33;http://lod.opentransportdata.swiss/didok/8505000;Joe & The Juice;Restaurants / Take-Away;1. Obergeschoss;Luzern;Sa-So 08:00-20:00;https://www.joejuice.com;swiss@joejuice.com;;;;POINT(8.31027638168254 47.05010024954477)
https://lod.opentransportdata.swiss/place/8505213/geo-wartsaal-5e36;http://lod.opentransportdata.swiss/didok/8505213;Wartsaal;SBB Services;Stadtebene;Bellinzona;Mo-So 06:30-22:00;;;;;;POINT(9.02945337152123 46.19544929585273)
https://lod.opentransportdata.swiss/place/8505213/geo-aj-centro-dentistico-9d06;http://lod.opentransportdata.swiss/didok/8505213;AJ Centro dentistico;Gesundheit / Körperpflege;Stadtebene;Bellinzona;Mo-Fr 08:00-12:00;http://www.centro-dentistico.ch;info@centro-dentistico.ch;+41 91 600 24 24;;;POINT(9.028907623636094 46.19501749192643)
https://lod.opentransportdata.swiss/place/8505213/geo-k-kiosk-e250;http://lod.opentransportdata.swiss/didok/8505213;K Kiosk;Kioske / Tabakwaren;Stadtebene;Bellinzona;Mo-Fr 05:30-21:00;http://www.kkiosk.ch/;;;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";American Express, Euro, Maestro, MasterCard, PostFinance, Visa;POINT(9.028824996414627 46.19491691846448)
https://lod.opentransportdata.swiss/place/8505213/geo-aufgabezeiten-fluggepaeck-nach-zuerich-flughafen-9350;http://lod.opentransportdata.swiss/didok/8505213;Aufgabezeiten Fluggepäck nach Zürich Flughafen;SBB Services;Stadtebene;Bellinzona;So 07:30-18:00;;;;;;POINT(9.028645500046261 46.194779069339724)
https://lod.opentransportdata.swiss/place/8505213/geo-fundbuero-d00f;http://lod.opentransportdata.swiss/didok/8505213;Fundservice;SBB Services;Stadtebene;Bellinzona;Sa 07:00-18:00;;;;;;POINT(9.028621756402204 46.19480847445475)
https://lod.opentransportdata.swiss/place/8505213/geo-city-bistro-6129;http://lod.opentransportdata.swiss/didok/8505213;City Bistrò;Restaurants / Take-Away;Stadtebene;Bellinzona;Mo-So 05:15-22:00;;;+41919144640;;American Express, Euro, Maestro, MasterCard, PostFinance, Twint, Visa;POINT(9.029263177622607 46.19531031499336)
https://lod.opentransportdata.swiss/place/8505213/geo-coop-766d;http://lod.opentransportdata.swiss/didok/8505213;Coop;Lebensmittel / Getränke;Unterführung;Bellinzona;Mo-So 06:00-22:00;http://www.coop.ch/;;+41 91 807 86 00;;American Express, Dinersclub, Euro, Maestro, MasterCard, PostFinance, Supercard, Twint, Visa;POINT(9.029040090133972 46.19517214840693)
https://lod.opentransportdata.swiss/place/8505300/geo-pharmaexpress-9fed;http://lod.opentransportdata.swiss/didok/8505300;PharmaExpress;Gesundheit / Körperpflege;Halle –1;Lugano;Mo-So 07:00-22:00;http://www.pharma-express.ch/;info@pharma-express.ch;+41 91 940 13 13;;American Express, Maestro, MasterCard, PostFinance, Twint, Visa;POINT(8.948875697672719 46.006299703099614)
https://lod.opentransportdata.swiss/place/8505300/geo-k-kiosk-46b4;http://lod.opentransportdata.swiss/didok/8505300;K Kiosk;Kioske / Tabakwaren;Stadtebene;Lugano;Sa 07:30-18:30;http://www.kkiosk.ch/;info@kkiosk.ch;;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";American Express, Euro, Maestro, MasterCard, PostFinance, Unionpay, Visa;POINT(8.946506150690853 46.00551855136053)
https://lod.opentransportdata.swiss/place/8505300/geo-laederach-chocolatier-suisse-9f54;http://lod.opentransportdata.swiss/didok/8505300;Läderach Chocolatier Suisse;Lebensmittel / Getränke;Halle –1;Lugano;Mo-Fr 07:30-20:00;http://www.laederach.ch/;;091 922 04 88;;American Express, Dinersclub, JCB, Maestro, MasterCard, PostFinance, Twint, Unionpay, Visa;POINT(8.9487503839008 46.006009219149746)
https://lod.opentransportdata.swiss/place/8505300/geo-k-kiosk-3003;http://lod.opentransportdata.swiss/didok/8505300;K Kiosk;Kioske / Tabakwaren;Stadtebene;Lugano;Mo-So 07:00-21:00;http://www.kkiosk.ch/;info@kkiosk.ch;;"Gönn dir was!
k kiosk ist der persönliche Garant für Sofortgenuss in greifbarer Nähe, welcher die kleinen Alltagssünden schnell und unkompliziert mit attraktiven Alltagsfreuden erlebbar macht.";American Express, Maestro, MasterCard, PostFinance, Unionpay, Visa;POINT(8.947091083386349 46.004801289963794)
https://lod.opentransportdata.swiss/place/8505300/geo-billettschalter-eb4b;http://lod.opentransportdata.swiss/didok/8505300;Billette, Abonnemente, Freizeitangebote;SBB Services;Stadtebene;Lugano;Mo-So 07:00-19:00;;;;;;POINT(8.946950462485155 46.005224677789556)
https://lod.opentransportdata.swiss/place/8505300/geo-tourist-information-lugano-8e97;http://lod.opentransportdata.swiss/didok/8505300;Tourist Information Lugano;Dienstleistungen;Stadtebene;Lugano;Mo-Fr 09:00-18:00;http://www.luganoregion.com/de;ffs@luganoregion.com;+41 58 220 65 04;;;POINT(8.946835550681929 46.00547303732428)
https://lod.opentransportdata.swiss/place/8505300/geo-postfinance-postomat-61b7;http://lod.opentransportdata.swiss/didok/8505300;PostFinance Postomat;Dienstleistungen;Stadtebene;Lugano;;;;;;;POINT(8.94681608769168 46.00520619273641)
https://lod.opentransportdata.swiss/place/8505400/geo-madonna-del-sasso-biglietti-da14;http://lod.opentransportdata.swiss/didok/8505400;Madonna del Sasso Biglietti;Dienstleistungen;Stadtebene;Locarno;;http://www.ticino.ch/it/commons/details/Funicolare-Locarno-Madonna-del-Sasso/992.html;;;;;POINT(8.799621149481922 46.17133898467086)
https://lod.opentransportdata.swiss/place/8505400/geo-navigazione-lago-maggiore-biglietti-2dea;http://lod.opentransportdata.swiss/didok/8505400;Navigazione Lago Maggiore Biglietti;Dienstleistungen;Stadtebene;Locarno;;http://www.navigazionelaghi.it;;;;;POINT(8.801108037220077 46.17026345937323)
https://lod.opentransportdata.swiss/place/8505400/geo-western-union-5f4e;http://lod.opentransportdata.swiss/didok/8505400;Western Union;SBB Services;Stadtebene;Locarno;Sa 07:00-18:00;;;;;;POINT(8.801485409214614 46.17229450391492)
